"OWC","SCCS.ID","minerva_id","eHRAF.Name","PSF.Cluster","EA.ID","Domain_var","TL1","Domain_name","Domain_num"
"SR15",165,165,"Saramaka","59","Sc06","FM_TL1_avg_final",4,"funeral",6
"SR15",165,165,"Saramaka","59","Sc06","Ov_tl_avg",3.20833333333333,"overall",7
"SR15",165,165,"Saramaka","59","Sc06","General_TL5B_avg_final",3.75,"gestalt",8
"SQ19",167,167,"Tukano","58","Se12","General_TL1_avg_final",2.75,"law",1
"SQ19",167,167,"Tukano","58","Se12","Soc_TL1_avg_final",2.875,"social",2
"SQ19",167,167,"Tukano","58","Se12","Gender_TL1_avg_final",3.125,"gender",3
"SQ19",167,167,"Tukano","58","Se12","Mar_TL1_avg_final",3.125,"marriage",4
"SQ19",167,167,"Tukano","58","Se12","Sex_TL1_avg_final",3,"sex",5
"SQ19",167,167,"Tukano","58","Se12","FM_TL1_avg_final",3.5,"funeral",6
"SQ19",167,167,"Tukano","58","Se12","Ov_tl_avg",3.0625,"overall",7
"SQ19",167,167,"Tukano","58","Se12","General_TL5B_avg_final",2.75,"gestalt",8
"SD06",168,168,"Chachi",NA,"Sf03","General_TL1_avg_final",3.75,"law",1
"SD06",168,168,"Chachi",NA,"Sf03","Soc_TL1_avg_final",3.125,"social",2
"SD06",168,168,"Chachi",NA,"Sf03","Gender_TL1_avg_final",3.875,"gender",3
"SD06",168,168,"Chachi",NA,"Sf03","Mar_TL1_avg_final",4,"marriage",4
"SD06",168,168,"Chachi",NA,"Sf03","Sex_TL1_avg_final",4,"sex",5
"SD06",168,168,"Chachi",NA,"Sf03","FM_TL1_avg_final",3.875,"funeral",6
"SD06",168,168,"Chachi",NA,"Sf03","Ov_tl_avg",3.77083333333333,"overall",7
"SD06",168,168,"Chachi",NA,"Sf03","General_TL5B_avg_final",4,"gestalt",8
"SF05",172,172,"Aymara","53","Sf02","General_TL1_avg_final",3.75,"law",1
"SF05",172,172,"Aymara","53","Sf02","Soc_TL1_avg_final",3.75,"social",2
"SF05",172,172,"Aymara","53","Sf02","Gender_TL1_avg_final",3,"gender",3
"SF05",172,172,"Aymara","53","Sf02","Mar_TL1_avg_final",1.25,"marriage",4
"SF05",172,172,"Aymara","53","Sf02","Sex_TL1_avg_final",2,"sex",5
"SF05",172,172,"Aymara","53","Sf02","FM_TL1_avg_final",3.25,"funeral",6
"SF05",172,172,"Aymara","53","Sf02","Ov_tl_avg",2.83333333333333,"overall",7
"SF05",172,172,"Aymara","53","Sf02","General_TL5B_avg_final",3,"gestalt",8
"SF21",173,173,"Sirionó",NA,"Se01","General_TL1_avg_final",1,"law",1
"SF21",173,173,"Sirionó",NA,"Se01","Soc_TL1_avg_final",2,"social",2
"SF21",173,173,"Sirionó",NA,"Se01","Gender_TL1_avg_final",3,"gender",3
"SF21",173,173,"Sirionó",NA,"Se01","Mar_TL1_avg_final",2,"marriage",4
"SF21",173,173,"Sirionó",NA,"Se01","Sex_TL1_avg_final",2,"sex",5
"SF21",173,173,"Sirionó",NA,"Se01","FM_TL1_avg_final",3,"funeral",6
"SF21",173,173,"Sirionó",NA,"Se01","Ov_tl_avg",2.16666666666667,"overall",7
"SF21",173,173,"Sirionó",NA,"Se01","General_TL5B_avg_final",NA,"gestalt",8
"SP26",179,179,"Xavante",NA,"Sj11","General_TL1_avg_final",1.875,"law",1
"SP26",179,179,"Xavante",NA,"Sj11","Soc_TL1_avg_final",1.25,"social",2
"SP26",179,179,"Xavante",NA,"Sj11","Gender_TL1_avg_final",2.25,"gender",3
"SP26",179,179,"Xavante",NA,"Sj11","Mar_TL1_avg_final",2.25,"marriage",4
"SP26",179,179,"Xavante",NA,"Sj11","Sex_TL1_avg_final",2.5,"sex",5
"SP26",179,179,"Xavante",NA,"Sj11","FM_TL1_avg_final",2.75,"funeral",6
"SP26",179,179,"Xavante",NA,"Sj11","Ov_tl_avg",2.14583333333333,"overall",7
"SP26",179,179,"Xavante",NA,"Sj11","General_TL5B_avg_final",1.875,"gestalt",8
"SM04",181,181,"Guaraní","56","Sj10","General_TL1_avg_final",2.875,"law",1
"SM04",181,181,"Guaraní","56","Sj10","Soc_TL1_avg_final",3,"social",2
"SM04",181,181,"Guaraní","56","Sj10","Gender_TL1_avg_final",3,"gender",3
"SM04",181,181,"Guaraní","56","Sj10","Mar_TL1_avg_final",3,"marriage",4
"SM04",181,181,"Guaraní","56","Sj10","Sex_TL1_avg_final",NA,"sex",5
"SM04",181,181,"Guaraní","56","Sj10","FM_TL1_avg_final",3,"funeral",6
"SM04",181,181,"Guaraní","56","Sj10","Ov_tl_avg",2.975,"overall",7
"SM04",181,181,"Guaraní","56","Sj10","General_TL5B_avg_final",3,"gestalt",8
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","General_TL1_avg_final",2.25,"law",1
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","Soc_TL1_avg_final",1,"social",2
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","Gender_TL1_avg_final",1.75,"gender",3
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","Mar_TL1_avg_final",1.25,"marriage",4
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","Sex_TL1_avg_final",NA,"sex",5
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","FM_TL1_avg_final",3.25,"funeral",6
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","Ov_tl_avg",1.9,"overall",7
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09","General_TL5B_avg_final",2,"gestalt",8
"SG04",184,184,"Mapuche",NA,"Sg02","General_TL1_avg_final",3.25,"law",1
"SG04",184,184,"Mapuche",NA,"Sg02","Soc_TL1_avg_final",3,"social",2
"SG04",184,184,"Mapuche",NA,"Sg02","Gender_TL1_avg_final",2.75,"gender",3
"SG04",184,184,"Mapuche",NA,"Sg02","Mar_TL1_avg_final",2.25,"marriage",4
"SG04",184,184,"Mapuche",NA,"Sg02","Sex_TL1_avg_final",2.25,"sex",5
"SG04",184,184,"Mapuche",NA,"Sg02","FM_TL1_avg_final",3.75,"funeral",6
"SG04",184,184,"Mapuche",NA,"Sg02","Ov_tl_avg",2.875,"overall",7
"SG04",184,184,"Mapuche",NA,"Sg02","General_TL5B_avg_final",3,"gestalt",8
"SH05",185,185,"Tehuelche",NA,"Sg04","General_TL1_avg_final",1,"law",1
"SH05",185,185,"Tehuelche",NA,"Sg04","Soc_TL1_avg_final",1,"social",2
"SH05",185,185,"Tehuelche",NA,"Sg04","Gender_TL1_avg_final",2,"gender",3
"SH05",185,185,"Tehuelche",NA,"Sg04","Mar_TL1_avg_final",1,"marriage",4
"SH05",185,185,"Tehuelche",NA,"Sg04","Sex_TL1_avg_final",NA,"sex",5
"SH05",185,185,"Tehuelche",NA,"Sg04","FM_TL1_avg_final",2.75,"funeral",6
"SH05",185,185,"Tehuelche",NA,"Sg04","Ov_tl_avg",1.55,"overall",7
"SH05",185,185,"Tehuelche",NA,"Sg04","General_TL5B_avg_final",1,"gestalt",8
"SH06",186,186,"Yahgan",NA,"Sg01","General_TL1_avg_final",2.5,"law",1
"SH06",186,186,"Yahgan",NA,"Sg01","Soc_TL1_avg_final",3.625,"social",2
"SH06",186,186,"Yahgan",NA,"Sg01","Gender_TL1_avg_final",2.125,"gender",3
"SH06",186,186,"Yahgan",NA,"Sg01","Mar_TL1_avg_final",1.875,"marriage",4
"SH06",186,186,"Yahgan",NA,"Sg01","Sex_TL1_avg_final",3.5,"sex",5
"SH06",186,186,"Yahgan",NA,"Sg01","FM_TL1_avg_final",NA,"funeral",6
"SH06",186,186,"Yahgan",NA,"Sg01","Ov_tl_avg",2.725,"overall",7
"SH06",186,186,"Yahgan",NA,"Sg01","General_TL5B_avg_final",2.875,"gestalt",8
"AD05",NA,201,"Taiwan Hokkien","26",NA,"General_TL1_avg_final",3.625,"law",1
"AD05",NA,201,"Taiwan Hokkien","26",NA,"Soc_TL1_avg_final",3.625,"social",2
"AD05",NA,201,"Taiwan Hokkien","26",NA,"Gender_TL1_avg_final",2.875,"gender",3
"AD05",NA,201,"Taiwan Hokkien","26",NA,"Mar_TL1_avg_final",3.625,"marriage",4
"AD05",NA,201,"Taiwan Hokkien","26",NA,"Sex_TL1_avg_final",3.5,"sex",5
"AD05",NA,201,"Taiwan Hokkien","26",NA,"FM_TL1_avg_final",4,"funeral",6
"AD05",NA,201,"Taiwan Hokkien","26",NA,"Ov_tl_avg",3.54166666666667,"overall",7
"AD05",NA,201,"Taiwan Hokkien","26",NA,"General_TL5B_avg_final",3.5,"gestalt",8
"AR07",NA,202,"Khasi","29","Ei08","General_TL1_avg_final",3,"law",1
"AR07",NA,202,"Khasi","29","Ei08","Soc_TL1_avg_final",NA,"social",2
"AR07",NA,202,"Khasi","29","Ei08","Gender_TL1_avg_final",4,"gender",3
"AR07",NA,202,"Khasi","29","Ei08","Mar_TL1_avg_final",2.75,"marriage",4
"AR07",NA,202,"Khasi","29","Ei08","Sex_TL1_avg_final",NA,"sex",5
"AR07",NA,202,"Khasi","29","Ei08","FM_TL1_avg_final",2.875,"funeral",6
"AR07",NA,202,"Khasi","29","Ei08","Ov_tl_avg",3.15625,"overall",7
"AR07",NA,202,"Khasi","29","Ei08","General_TL5B_avg_final",2.875,"gestalt",8
"AX04",NA,203,"Sinhalese","22","Eh06","General_TL1_avg_final",3.25,"law",1
"AX04",NA,203,"Sinhalese","22","Eh06","Soc_TL1_avg_final",NA,"social",2
"AX04",NA,203,"Sinhalese","22","Eh06","Gender_TL1_avg_final",3.5,"gender",3
"AX04",NA,203,"Sinhalese","22","Eh06","Mar_TL1_avg_final",2.875,"marriage",4
"AX04",NA,203,"Sinhalese","22","Eh06","Sex_TL1_avg_final",3,"sex",5
"AX04",NA,203,"Sinhalese","22","Eh06","FM_TL1_avg_final",3.625,"funeral",6
"AX04",NA,203,"Sinhalese","22","Eh06","Ov_tl_avg",3.25,"overall",7
"AX04",NA,203,"Sinhalese","22","Eh06","General_TL5B_avg_final",3,"gestalt",8
"EF06",NA,204,"Serbs","19","Ch01","General_TL1_avg_final",2.125,"law",1
"EF06",NA,204,"Serbs","19","Ch01","Soc_TL1_avg_final",2.875,"social",2
"EF06",NA,204,"Serbs","19","Ch01","Gender_TL1_avg_final",3,"gender",3
"EF06",NA,204,"Serbs","19","Ch01","Mar_TL1_avg_final",3,"marriage",4
"EF06",NA,204,"Serbs","19","Ch01","Sex_TL1_avg_final",3.125,"sex",5
"EF06",NA,204,"Serbs","19","Ch01","FM_TL1_avg_final",3.375,"funeral",6
"EF06",NA,204,"Serbs","19","Ch01","Ov_tl_avg",2.91666666666667,"overall",7
"EF06",NA,204,"Serbs","19","Ch01","General_TL5B_avg_final",3,"gestalt",8
"ES10",NA,205,"Highland Scots","18a",NA,"General_TL1_avg_final",3.25,"law",1
"ES10",NA,205,"Highland Scots","18a",NA,"Soc_TL1_avg_final",3.25,"social",2
"ES10",NA,205,"Highland Scots","18a",NA,"Gender_TL1_avg_final",3.75,"gender",3
"ES10",NA,205,"Highland Scots","18a",NA,"Mar_TL1_avg_final",3.75,"marriage",4
"ES10",NA,205,"Highland Scots","18a",NA,"Sex_TL1_avg_final",3.75,"sex",5
"ES10",NA,205,"Highland Scots","18a",NA,"FM_TL1_avg_final",4,"funeral",6
"ES10",NA,205,"Highland Scots","18a",NA,"Ov_tl_avg",3.625,"overall",7
"ES10",NA,205,"Highland Scots","18a",NA,"General_TL5B_avg_final",3.25,"gestalt",8
"FA16",NA,206,"Dogon","8","Ag03","General_TL1_avg_final",3.5,"law",1
"FA16",NA,206,"Dogon","8","Ag03","Soc_TL1_avg_final",3.125,"social",2
"FA16",NA,206,"Dogon","8","Ag03","Gender_TL1_avg_final",3.75,"gender",3
"FA16",NA,206,"Dogon","8","Ag03","Mar_TL1_avg_final",3,"marriage",4
"FA16",NA,206,"Dogon","8","Ag03","Sex_TL1_avg_final",3.625,"sex",5
"FA16",NA,206,"Dogon","8","Ag03","FM_TL1_avg_final",4,"funeral",6
"FA16",NA,206,"Dogon","8","Ag03","Ov_tl_avg",3.5,"overall",7
"FA16",NA,206,"Dogon","8","Ag03","General_TL5B_avg_final",3.125,"gestalt",8
"MS14",NA,207,"Kanuri","14","Cb19","General_TL1_avg_final",NA,"law",1
"MS14",NA,207,"Kanuri","14","Cb19","Soc_TL1_avg_final",NA,"social",2
"MS14",NA,207,"Kanuri","14","Cb19","Gender_TL1_avg_final",NA,"gender",3
"MS14",NA,207,"Kanuri","14","Cb19","Mar_TL1_avg_final",NA,"marriage",4
"MS14",NA,207,"Kanuri","14","Cb19","Sex_TL1_avg_final",NA,"sex",5
"MS14",NA,207,"Kanuri","14","Cb19","FM_TL1_avg_final",NA,"funeral",6
"MS14",NA,207,"Kanuri","14","Cb19","Ov_tl_avg",NA,"overall",7
"MS14",NA,207,"Kanuri","14","Cb19","General_TL5B_avg_final",NA,"gestalt",8
"MT09",NA,208,"Libyan Bedouin","16","Cd20","General_TL1_avg_final",2.625,"law",1
"MT09",NA,208,"Libyan Bedouin","16","Cd20","Soc_TL1_avg_final",NA,"social",2
"MT09",NA,208,"Libyan Bedouin","16","Cd20","Gender_TL1_avg_final",2,"gender",3
"MT09",NA,208,"Libyan Bedouin","16","Cd20","Mar_TL1_avg_final",3,"marriage",4
"MT09",NA,208,"Libyan Bedouin","16","Cd20","Sex_TL1_avg_final",NA,"sex",5
"MT09",NA,208,"Libyan Bedouin","16","Cd20","FM_TL1_avg_final",NA,"funeral",6
"MT09",NA,208,"Libyan Bedouin","16","Cd20","Ov_tl_avg",2.54166666666667,"overall",7
"MT09",NA,208,"Libyan Bedouin","16","Cd20","General_TL5B_avg_final",3,"gestalt",8
"MW11",NA,209,"Shluh","15","Cd05","General_TL1_avg_final",3,"law",1
"MW11",NA,209,"Shluh","15","Cd05","Soc_TL1_avg_final",NA,"social",2
"MW11",NA,209,"Shluh","15","Cd05","Gender_TL1_avg_final",3.375,"gender",3
"MW11",NA,209,"Shluh","15","Cd05","Mar_TL1_avg_final",2.125,"marriage",4
"MW11",NA,209,"Shluh","15","Cd05","Sex_TL1_avg_final",NA,"sex",5
"MW11",NA,209,"Shluh","15","Cd05","FM_TL1_avg_final",NA,"funeral",6
"MW11",NA,209,"Shluh","15","Cd05","Ov_tl_avg",2.83333333333333,"overall",7
"MW11",NA,209,"Shluh","15","Cd05","General_TL5B_avg_final",3,"gestalt",8
"NA12",NA,210,"Tlingit","43","Nb22","General_TL1_avg_final",3.875,"law",1
"NA12",NA,210,"Tlingit","43","Nb22","Soc_TL1_avg_final",3.125,"social",2
"NA12",NA,210,"Tlingit","43","Nb22","Gender_TL1_avg_final",3.125,"gender",3
"NA12",NA,210,"Tlingit","43","Nb22","Mar_TL1_avg_final",3,"marriage",4
"NA12",NA,210,"Tlingit","43","Nb22","Sex_TL1_avg_final",3,"sex",5
"NA12",NA,210,"Tlingit","43","Nb22","FM_TL1_avg_final",4,"funeral",6
"NA12",NA,210,"Tlingit","43","Nb22","Ov_tl_avg",3.35416666666667,"overall",7
"NA12",NA,210,"Tlingit","43","Nb22","General_TL5B_avg_final",3.75,"gestalt",8
"NF06",NA,211,"Blackfoot","45","Ne12","General_TL1_avg_final",NA,"law",1
"NF06",NA,211,"Blackfoot","45","Ne12","Soc_TL1_avg_final",NA,"social",2
"NF06",NA,211,"Blackfoot","45","Ne12","Gender_TL1_avg_final",NA,"gender",3
"NF06",NA,211,"Blackfoot","45","Ne12","Mar_TL1_avg_final",NA,"marriage",4
"NF06",NA,211,"Blackfoot","45","Ne12","Sex_TL1_avg_final",NA,"sex",5
"NF06",NA,211,"Blackfoot","45","Ne12","FM_TL1_avg_final",NA,"funeral",6
"NF06",NA,211,"Blackfoot","45","Ne12","Ov_tl_avg",NA,"overall",7
"NF06",NA,211,"Blackfoot","45","Ne12","General_TL5B_avg_final",NA,"gestalt",8
"NM09",NA,212,"Iroquois","47","Ng10","General_TL1_avg_final",3.75,"law",1
"NM09",NA,212,"Iroquois","47","Ng10","Soc_TL1_avg_final",3,"social",2
"NM09",NA,212,"Iroquois","47","Ng10","Gender_TL1_avg_final",3.75,"gender",3
"NM09",NA,212,"Iroquois","47","Ng10","Mar_TL1_avg_final",3,"marriage",4
"NM09",NA,212,"Iroquois","47","Ng10","Sex_TL1_avg_final",NA,"sex",5
"NM09",NA,212,"Iroquois","47","Ng10","FM_TL1_avg_final",4,"funeral",6
"NM09",NA,212,"Iroquois","47","Ng10","Ov_tl_avg",3.5,"overall",7
"NM09",NA,212,"Iroquois","47","Ng10","General_TL5B_avg_final",3.75,"gestalt",8
"NT09",NA,213,"Hopi","48","Nh18","General_TL1_avg_final",3.75,"law",1
"NT09",NA,213,"Hopi","48","Nh18","Soc_TL1_avg_final",4,"social",2
"NT09",NA,213,"Hopi","48","Nh18","Gender_TL1_avg_final",4,"gender",3
"NT09",NA,213,"Hopi","48","Nh18","Mar_TL1_avg_final",3.5,"marriage",4
"NT09",NA,213,"Hopi","48","Nh18","Sex_TL1_avg_final",3.5,"sex",5
"NT09",NA,213,"Hopi","48","Nh18","FM_TL1_avg_final",4,"funeral",6
"NT09",NA,213,"Hopi","48","Nh18","Ov_tl_avg",3.79166666666667,"overall",7
"NT09",NA,213,"Hopi","48","Nh18","General_TL5B_avg_final",3.875,"gestalt",8
"NU33",NA,214,"Tarahumara","49","Ni01","General_TL1_avg_final",4,"law",1
"NU33",NA,214,"Tarahumara","49","Ni01","Soc_TL1_avg_final",3.875,"social",2
"NU33",NA,214,"Tarahumara","49","Ni01","Gender_TL1_avg_final",3.875,"gender",3
"NU33",NA,214,"Tarahumara","49","Ni01","Mar_TL1_avg_final",2.75,"marriage",4
"NU33",NA,214,"Tarahumara","49","Ni01","Sex_TL1_avg_final",2.25,"sex",5
"NU33",NA,214,"Tarahumara","49","Ni01","FM_TL1_avg_final",3.5,"funeral",6
"NU33",NA,214,"Tarahumara","49","Ni01","Ov_tl_avg",3.375,"overall",7
"NU33",NA,214,"Tarahumara","49","Ni01","General_TL5B_avg_final",3.75,"gestalt",8
"NU44",NA,215,"Zapotec","50.b","Nj10","General_TL1_avg_final",2.75,"law",1
"NU44",NA,215,"Zapotec","50.b","Nj10","Soc_TL1_avg_final",3.5,"social",2
"NU44",NA,215,"Zapotec","50.b","Nj10","Gender_TL1_avg_final",3,"gender",3
"NU44",NA,215,"Zapotec","50.b","Nj10","Mar_TL1_avg_final",3.125,"marriage",4
"NU44",NA,215,"Zapotec","50.b","Nj10","Sex_TL1_avg_final",3.25,"sex",5
"NU44",NA,215,"Zapotec","50.b","Nj10","FM_TL1_avg_final",3.5,"funeral",6
"NU44",NA,215,"Zapotec","50.b","Nj10","Ov_tl_avg",3.1875,"overall",7
"NU44",NA,215,"Zapotec","50.b","Nj10","General_TL5B_avg_final",3,"gestalt",8
"OQ06",NA,217,"Lau Fijians","39","Ih04","General_TL1_avg_final",3,"law",1
"OQ06",NA,217,"Lau Fijians","39","Ih04","Soc_TL1_avg_final",1.25,"social",2
"OQ06",NA,217,"Lau Fijians","39","Ih04","Gender_TL1_avg_final",2.5,"gender",3
"OQ06",NA,217,"Lau Fijians","39","Ih04","Mar_TL1_avg_final",2.375,"marriage",4
"OQ06",NA,217,"Lau Fijians","39","Ih04","Sex_TL1_avg_final",2.125,"sex",5
"OQ06",NA,217,"Lau Fijians","39","Ih04","FM_TL1_avg_final",3.125,"funeral",6
"OQ06",NA,217,"Lau Fijians","39","Ih04","Ov_tl_avg",2.39583333333333,"overall",7
"OQ06",NA,217,"Lau Fijians","39","Ih04","General_TL5B_avg_final",2.5,"gestalt",8
"RV02",NA,218,"Yakut","23","Ec02","General_TL1_avg_final",NA,"law",1
"RV02",NA,218,"Yakut","23","Ec02","Soc_TL1_avg_final",NA,"social",2
"RV02",NA,218,"Yakut","23","Ec02","Gender_TL1_avg_final",NA,"gender",3
"RV02",NA,218,"Yakut","23","Ec02","Mar_TL1_avg_final",NA,"marriage",4
"RV02",NA,218,"Yakut","23","Ec02","Sex_TL1_avg_final",NA,"sex",5
"RV02",NA,218,"Yakut","23","Ec02","FM_TL1_avg_final",NA,"funeral",6
"RV02",NA,218,"Yakut","23","Ec02","Ov_tl_avg",NA,"overall",7
"RV02",NA,218,"Yakut","23","Ec02","General_TL5B_avg_final",NA,"gestalt",8
"SC07",NA,219,"Kogi","52","Sb02","General_TL1_avg_final",3.875,"law",1
"SC07",NA,219,"Kogi","52","Sb02","Soc_TL1_avg_final",3.875,"social",2
"SC07",NA,219,"Kogi","52","Sb02","Gender_TL1_avg_final",4,"gender",3
"SC07",NA,219,"Kogi","52","Sb02","Mar_TL1_avg_final",3,"marriage",4
"SC07",NA,219,"Kogi","52","Sb02","Sex_TL1_avg_final",3.75,"sex",5
"SC07",NA,219,"Kogi","52","Sb02","FM_TL1_avg_final",4,"funeral",6
"SC07",NA,219,"Kogi","52","Sb02","Ov_tl_avg",3.75,"overall",7
"SC07",NA,219,"Kogi","52","Sb02","General_TL5B_avg_final",4,"gestalt",8
"SH04",NA,220,"Ona","54","Sg03","General_TL1_avg_final",4,"law",1
"SH04",NA,220,"Ona","54","Sg03","Soc_TL1_avg_final",3.75,"social",2
"SH04",NA,220,"Ona","54","Sg03","Gender_TL1_avg_final",4,"gender",3
"SH04",NA,220,"Ona","54","Sg03","Mar_TL1_avg_final",3.5,"marriage",4
"SH04",NA,220,"Ona","54","Sg03","Sex_TL1_avg_final",3.25,"sex",5
"SH04",NA,220,"Ona","54","Sg03","FM_TL1_avg_final",4,"funeral",6
"SH04",NA,220,"Ona","54","Sg03","Ov_tl_avg",3.75,"overall",7
"SH04",NA,220,"Ona","54","Sg03","General_TL5B_avg_final",4,"gestalt",8
"SI07",NA,221,"Mataco","55","Sh01","General_TL1_avg_final",2.875,"law",1
"SI07",NA,221,"Mataco","55","Sh01","Soc_TL1_avg_final",1.25,"social",2
"SI07",NA,221,"Mataco","55","Sh01","Gender_TL1_avg_final",3.625,"gender",3
"SI07",NA,221,"Mataco","55","Sh01","Mar_TL1_avg_final",2.125,"marriage",4
"SI07",NA,221,"Mataco","55","Sh01","Sex_TL1_avg_final",2.875,"sex",5
"SI07",NA,221,"Mataco","55","Sh01","FM_TL1_avg_final",3.875,"funeral",6
"SI07",NA,221,"Mataco","55","Sh01","Ov_tl_avg",2.77083333333333,"overall",7
"SI07",NA,221,"Mataco","55","Sh01","General_TL5B_avg_final",3,"gestalt",8
"SO11",NA,222,"Bahia Brazilians","18b",NA,"General_TL1_avg_final",3.125,"law",1
"SO11",NA,222,"Bahia Brazilians","18b",NA,"Soc_TL1_avg_final",3.125,"social",2
"SO11",NA,222,"Bahia Brazilians","18b",NA,"Gender_TL1_avg_final",3.125,"gender",3
"SO11",NA,222,"Bahia Brazilians","18b",NA,"Mar_TL1_avg_final",3,"marriage",4
"SO11",NA,222,"Bahia Brazilians","18b",NA,"Sex_TL1_avg_final",2.875,"sex",5
"SO11",NA,222,"Bahia Brazilians","18b",NA,"FM_TL1_avg_final",3.375,"funeral",6
"SO11",NA,222,"Bahia Brazilians","18b",NA,"Ov_tl_avg",3.10416666666667,"overall",7
"SO11",NA,222,"Bahia Brazilians","18b",NA,"General_TL5B_avg_final",3.125,"gestalt",8
"SP08",NA,223,"Bororo","57","Si01","General_TL1_avg_final",NA,"law",1
"SP08",NA,223,"Bororo","57","Si01","Soc_TL1_avg_final",NA,"social",2
"SP08",NA,223,"Bororo","57","Si01","Gender_TL1_avg_final",NA,"gender",3
"SP08",NA,223,"Bororo","57","Si01","Mar_TL1_avg_final",NA,"marriage",4
"SP08",NA,223,"Bororo","57","Si01","Sex_TL1_avg_final",NA,"sex",5
"SP08",NA,223,"Bororo","57","Si01","FM_TL1_avg_final",NA,"funeral",6
"SP08",NA,223,"Bororo","57","Si01","Ov_tl_avg",NA,"overall",7
"SP08",NA,223,"Bororo","57","Si01","General_TL5B_avg_final",NA,"gestalt",8
